number,date,available_bikes,available_bike_stands,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,surface_pressure
12,2024-04-20 16:00:00+00:00,20.0,0.0,11.848,40.0,-1.3306013,7.1364822,95.0,0.0,979.9652
