number,date,available_bikes,available_bike_stands,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,surface_pressure
10,2024-04-20 16:00:00+00:00,11.0,9.0,11.712999,40.0,-1.4520054,7.0362415,95.0,0.0,980.0471
